T, L_Toe, L_Inner, L_Outer, L_Heel, R_Toe, R_Inner, R_Outer, R_Heel
290.378,0,19,96,10,0,17,38,7
290.388,0,19,96,10,0,17,37,7
290.398,0,19,96,10,0,17,37,7
290.408,0,19,96,10,0,17,37,7
290.418,0,19,96,10,0,17,38,7
290.428,0,19,96,10,0,17,38,7
290.438,0,19,96,10,0,17,37,7
290.448,0,19,92,10,0,17,38,7
290.458,0,19,96,10,0,17,38,7
290.468,0,19,96,10,0,17,37,7
290.478,0,19,96,10,0,17,37,7
290.488,0,19,100,10,0,17,37,7
290.498,0,20,96,10,0,17,38,7
290.508,0,20,100,10,0,17,38,7
290.518,0,20,96,10,0,17,37,7
290.528,0,19,96,10,0,17,37,7
290.538,0,20,96,10,0,17,38,7
290.548,0,20,96,10,0,17,38,7
290.558,0,20,96,10,0,17,37,7
290.568,0,20,96,10,0,17,37,7
290.578,0,19,100,10,0,17,37,7
290.588,0,19,96,10,0,17,37,7
290.598,0,19,96,10,0,17,37,7
290.608,0,19,96,10,0,17,37,7
290.618,0,19,96,10,0,17,37,7
290.628,0,19,104,10,0,17,37,7
290.638,0,19,96,10,0,17,38,7
290.648,0,19,96,10,0,17,37,7
290.658,0,19,100,10,0,17,37,7
290.668,0,20,96,10,0,17,37,7
290.678,0,19,104,10,0,17,37,7
290.688,0,19,96,10,0,17,38,7
290.698,0,19,96,10,0,17,37,7
290.708,0,19,100,10,0,17,37,7
290.718,0,19,96,10,0,17,36,7
290.728,0,19,92,10,0,17,36,7
290.738,0,19,104,10,0,17,36,7
290.748,0,19,104,10,0,17,36,7
290.758,0,19,100,10,0,17,36,7
290.768,0,19,96,10,0,16,36,7
290.778,0,19,96,10,0,16,36,7
290.788,0,19,92,10,0,16,36,7
290.798,0,19,100,10,0,16,36,7
290.808,0,19,96,10,0,16,36,7
290.818,0,19,100,10,0,15,35,7
290.828,0,19,100,10,0,16,36,7
290.838,0,19,100,10,0,16,35,7
290.848,0,19,100,11,0,16,35,7
290.858,0,19,96,10,0,17,35,7
290.868,0,19,100,10,0,16,35,7
290.878,0,19,96,10,0,15,34,7
290.888,0,20,92,10,0,15,34,7
290.898,0,19,96,10,0,16,35,7
290.908,0,19,96,10,0,16,35,7
290.918,0,20,96,10,0,15,34,7
290.928,0,19,96,10,0,16,35,7
290.938,0,20,100,10,0,16,34,7
290.948,0,19,96,10,0,16,35,7
290.958,0,20,96,10,0,16,34,8
290.968,0,19,100,10,0,15,34,7
290.978,0,19,92,10,0,16,34,7
290.988,0,19,96,10,0,15,34,7
290.998,0,19,100,10,0,16,34,7
290.999,0,19,96,10,0,15,34,7
290.999,0,19,100,10,0,15,34,7
291.004,0,19,100,10,0,16,34,7
291.014,0,19,100,10,0,15,34,8
291.024,0,19,100,10,0,15,34,7
