T, L_Toe, L_Inner, L_Outer, L_Heel, R_Toe, R_Inner, R_Outer, R_Heel
946.065,1,3,4,0,0,5,49,31
946.075,2,3,4,0,0,5,50,26
946.085,2,2,4,0,0,6,54,19
946.095,1,2,8,0,0,5,56,19
946.105,1,3,4,0,0,9,55,15
946.115,1,3,4,0,0,9,58,14
946.125,1,3,8,0,0,9,59,14
946.135,2,3,8,0,0,11,63,9
946.145,1,3,4,0,0,12,63,8
946.155,2,3,4,0,0,14,63,7
946.165,2,2,4,0,0,15,66,9
946.175,3,3,4,0,0,14,68,9
946.185,3,3,8,0,0,15,69,8
946.195,3,3,8,0,0,17,75,8
946.205,5,3,8,0,0,19,78,7
946.215,4,3,8,0,0,19,84,7
946.225,4,3,8,0,0,22,85,5
946.235,5,3,4,0,0,24,84,3
946.245,4,3,4,0,0,26,89,4
946.255,4,3,4,0,0,30,98,2
946.265,4,3,4,0,0,31,104,3
946.275,4,3,4,0,0,35,116,2
946.285,4,4,4,0,0,36,117,1
946.295,4,3,4,0,0,43,124,1
946.305,3,3,4,0,0,49,132,1
946.315,3,4,4,0,0,54,132,0
946.325,3,4,4,0,0,60,140,0
946.335,3,4,0,0,0,66,147,0
946.345,3,4,4,0,0,72,159,0
946.355,3,4,4,0,0,81,168,0
946.365,3,4,4,0,1,92,171,0
946.375,3,5,4,0,3,96,168,0
946.385,3,5,4,0,5,104,163,0
946.395,3,4,8,0,9,109,152,0
946.405,4,4,4,0,17,114,151,0
946.415,4,3,4,0,23,120,140,0
946.425,4,3,4,0,31,127,121,0
946.435,3,3,4,0,44,127,94,0
946.445,4,3,4,1,54,131,74,0
946.455,1,5,4,8,71,125,56,0
946.465,1,5,12,13,86,118,58,0
946.475,2,4,16,19,98,103,42,0
946.485,4,3,16,30,102,94,25,0
946.495,4,2,20,54,106,75,23,0
946.505,3,2,12,96,103,49,22,0
946.515,3,1,12,132,94,39,19,0
946.525,3,1,20,162,89,25,15,0
946.535,3,2,28,168,63,23,11,0
946.545,3,1,32,162,60,12,11,0
946.555,2,1,60,151,45,10,4,0
946.565,2,1,76,141,17,7,3,0
946.575,3,1,88,140,1,8,2,0
946.585,3,1,96,137,0,5,1,0
946.595,3,1,104,133,1,2,2,0
946.605,3,0,112,131,0,2,1,0
946.615,4,0,116,129,0,3,2,0
946.625,5,1,112,120,0,4,2,0
946.635,4,3,100,110,1,5,1,0
946.645,4,3,92,99,1,4,2,0
946.655,4,3,100,84,1,5,2,0
946.665,4,3,84,76,1,5,2,0
946.675,4,3,88,66,0,4,3,0
946.685,4,4,92,60,1,5,3,0
946.695,4,4,88,57,1,4,2,0
946.705,3,5,84,46,1,5,2,0
946.715,3,8,92,42,0,5,2,0
946.725,3,8,108,31,0,5,2,0
946.735,2,9,104,22,0,5,1,0
946.745,2,15,104,17,1,5,2,0
946.755,2,16,108,17,0,4,1,0
946.765,3,20,112,13,0,5,2,0
946.775,3,26,116,11,0,5,2,0
946.785,6,27,124,11,1,4,2,0
946.795,7,31,124,10,1,4,3,0
946.805,8,35,124,10,1,5,2,0
946.815,9,37,136,10,1,4,3,0
946.825,11,40,136,10,1,3,3,0
946.835,15,43,140,9,1,3,3,0
946.845,20,44,148,5,1,3,2,0
946.855,25,45,160,3,1,2,2,0
946.865,29,52,168,4,1,2,3,0
