T, L_Toe, L_Inner, L_Outer, L_Heel, R_Toe, R_Inner, R_Outer, R_Heel
527.241,0,5,36,1,0,6,9,1
527.251,0,5,36,1,0,6,8,1
527.261,0,5,36,1,0,6,9,1
527.271,0,5,36,1,0,6,8,1
527.281,0,5,32,1,0,7,9,1
527.291,0,5,32,0,0,6,9,1
527.301,0,5,28,0,0,7,9,1
527.311,0,5,32,1,0,7,9,1
527.321,0,5,36,0,0,6,8,1
527.331,0,5,36,1,0,7,9,1
527.341,0,5,32,0,0,6,8,1
527.351,0,5,32,1,0,6,9,1
527.361,0,5,32,1,0,6,9,1
527.371,0,5,36,1,0,6,9,1
527.381,0,5,36,1,0,6,8,1
527.391,0,5,36,0,0,6,8,1
527.401,0,5,36,1,0,7,9,1
527.411,0,5,32,0,0,6,9,1
527.421,0,5,36,1,0,7,8,1
527.431,0,5,36,1,0,6,8,1
527.441,0,5,32,0,0,6,8,1
527.451,0,5,32,1,0,6,8,1
527.461,0,5,32,1,0,7,8,1
527.471,0,5,32,0,0,6,8,1
527.481,0,5,36,1,0,6,8,1
527.491,0,5,36,1,0,6,8,1
527.501,0,5,32,0,0,6,8,1
527.511,0,5,36,1,0,6,8,1
527.521,0,5,32,1,0,7,9,1
527.531,0,5,32,1,0,6,8,1
527.541,0,5,36,1,0,6,9,1
527.551,0,5,36,1,0,6,8,1
527.561,0,5,32,1,0,6,8,1
527.571,0,5,32,0,0,6,8,1
527.581,0,5,32,1,0,6,8,1
527.591,0,5,32,1,0,7,9,1
527.601,0,5,36,0,0,7,9,1
527.611,0,5,32,1,0,6,8,1
527.621,0,5,32,1,0,7,8,1
527.631,0,5,36,0,0,6,8,1
527.641,0,5,32,0,0,6,8,1
527.651,0,5,32,0,0,6,8,1
527.661,0,5,36,0,0,6,8,1
527.671,0,5,36,1,0,6,9,1
527.681,0,5,32,1,0,6,9,1
527.691,0,5,32,0,0,6,9,1
527.701,0,5,32,0,0,6,8,1
527.711,0,5,36,1,0,6,9,1
527.721,0,5,32,0,0,7,9,1
527.731,0,5,36,0,0,6,8,1
527.741,0,5,32,1,0,6,9,1
527.751,0,5,36,1,0,7,9,1
527.761,0,5,36,1,0,6,9,1
527.771,0,5,36,0,0,7,9,1
527.781,0,5,36,1,0,7,9,1
527.791,0,5,36,1,0,6,8,1
527.801,0,5,32,0,0,7,9,1
527.811,0,5,32,1,0,6,8,1
527.821,0,5,32,0,0,7,9,1
527.831,0,5,32,1,0,6,8,1
527.841,0,5,32,1,0,7,9,1
527.851,0,5,36,1,0,7,9,2
527.861,0,5,32,1,0,6,8,1
527.871,0,5,36,1,0,7,9,1
527.881,0,5,32,0,0,7,9,1
527.891,0,5,36,1,0,6,8,1
527.901,0,5,28,0,0,6,9,1
527.911,0,5,36,0,0,6,9,1
527.921,0,5,32,1,0,6,8,1
527.931,0,5,40,1,0,6,8,1
527.941,0,5,36,1,0,6,8,1
527.951,0,5,32,1,0,7,9,1
527.961,0,5,36,0,0,6,9,1
527.971,0,5,36,1,0,7,9,1
527.981,0,5,36,1,0,6,9,1
527.991,0,5,36,1,0,7,9,1
527.999,0,5,36,1,0,7,9,1
527.999,0,5,36,1,0,6,8,1
527.999,0,5,36,1,0,6,8,1
528.007,0,5,36,1,0,6,9,1
528.017,0,5,32,1,0,6,8,1
528.027,0,5,36,1,0,6,9,1
528.037,0,5,36,1,0,6,8,1
528.047,0,5,32,1,0,6,8,1
528.057,0,5,32,0,0,6,8,1
528.067,0,5,36,1,0,6,9,1
528.077,0,5,32,0,0,6,8,1
528.087,0,5,36,1,0,7,9,1
528.097,0,5,32,0,0,6,8,1
528.107,0,5,36,1,0,7,9,1
528.117,0,5,32,1,0,6,9,1
528.127,0,5,36,0,0,6,8,1
528.137,0,5,32,1,0,7,9,1
528.147,0,5,32,1,0,6,8,1
528.157,0,5,36,1,0,6,8,1
528.167,0,5,32,0,0,6,8,1
528.177,0,5,36,0,0,6,9,1
528.187,0,5,32,0,0,7,9,1
528.197,0,5,32,0,0,6,9,1
528.207,0,5,36,0,0,6,8,1
528.217,0,5,32,0,0,6,9,1
528.227,0,5,32,0,0,6,9,1
528.237,0,5,36,1,0,6,8,1
528.247,0,5,32,0,0,6,8,1
528.257,0,5,32,0,0,6,9,1
