T, L_Toe, L_Inner, L_Outer, L_Heel, R_Toe, R_Inner, R_Outer, R_Heel
61.397,0,4,4,0,0,39,55,11
61.407,0,4,4,0,0,38,63,9
61.417,1,4,4,0,0,38,63,5
61.427,1,4,4,0,0,42,63,3
61.437,1,5,4,0,0,46,77,6
61.447,0,5,4,0,0,49,80,2
61.457,0,4,4,0,0,52,83,2
61.467,0,4,4,0,0,58,88,1
61.477,0,6,4,0,0,63,93,1
61.487,1,5,0,0,0,74,94,1
61.497,2,5,4,0,0,78,99,1
61.507,3,4,0,0,0,86,103,0
61.517,4,5,4,0,2,90,113,0
61.527,2,4,0,0,1,97,116,0
61.537,5,5,0,0,4,104,124,0
61.547,4,5,0,0,8,112,131,0
61.557,2,4,0,0,3,121,134,0
61.567,2,3,0,0,11,134,142,0
61.577,2,4,0,0,23,139,130,0
61.587,2,4,0,0,25,146,127,0
61.597,3,2,4,0,25,152,102,0
61.607,2,2,0,9,36,145,93,0
61.617,0,3,4,13,43,137,74,0
61.627,0,3,4,14,51,143,47,0
61.637,0,3,4,18,63,122,45,0
61.647,0,1,4,28,72,114,49,0
61.657,1,2,4,34,75,109,36,0
61.667,1,2,4,44,85,90,22,0
61.677,1,1,8,61,84,70,15,0
61.687,1,1,8,81,79,56,15,0
61.697,3,1,12,103,88,40,14,0
61.707,2,1,12,115,79,25,15,0
61.717,2,1,20,120,67,27,14,0
61.727,1,2,28,121,45,22,7,0
61.737,1,2,28,122,34,13,6,0
61.747,0,2,60,115,31,10,9,0
61.757,0,1,80,118,16,11,3,0
61.767,0,3,84,115,2,6,3,0
61.777,1,3,88,122,0,6,2,0
61.787,1,3,92,120,0,3,1,0
61.797,1,4,108,115,0,2,0,0
61.807,3,7,112,112,0,3,1,0
61.817,3,6,108,113,0,2,0,0
61.827,2,5,108,103,0,4,1,0
61.837,2,6,104,95,0,3,1,0
61.847,4,9,104,80,0,2,2,0
61.857,2,8,100,67,0,3,1,0
61.867,2,7,96,57,0,4,2,0
61.877,3,7,92,53,0,4,2,0
61.887,4,9,92,48,0,4,2,0
61.897,2,9,92,35,0,3,2,0
61.907,1,8,88,38,0,3,2,0
61.917,3,15,88,26,0,3,2,0
61.927,1,14,96,13,0,3,2,0
61.937,2,19,100,17,0,4,1,0
61.947,3,22,104,19,0,5,1,0
61.957,5,27,108,13,0,5,1,0
61.967,3,30,108,12,0,5,1,0
61.977,3,31,104,12,0,5,1,0
61.987,8,37,112,11,0,6,1,0
61.997,5,38,116,10,0,4,1,0
61.999,4,40,112,12,0,5,1,0
61.999,8,46,120,10,0,5,1,0
62.003,7,51,120,7,0,5,2,0
62.013,7,54,124,9,0,5,2,0
62.023,15,57,124,10,0,3,3,0
62.033,17,67,124,6,0,2,2,0
62.043,13,75,124,6,0,2,3,0
62.053,16,85,124,6,0,2,4,0
62.063,25,92,136,2,0,1,4,0
62.073,30,103,140,1,0,2,5,0
62.083,36,116,140,0,0,2,5,0
62.093,46,137,140,0,0,2,5,0
62.103,59,153,156,0,0,2,5,0
62.113,71,168,152,0,0,1,5,0
62.123,85,182,152,0,0,2,5,0
62.133,106,192,152,0,0,1,5,0
62.143,118,199,140,0,0,0,5,0
62.153,134,199,136,0,0,2,4,0
